url,label,url_length,dot_count,slash_count,subdomain_count,suspicious_keyword,special_char_count,digit_count,url_encoding_count,has_ip,is_shortened,repeated_char_count,https_present,has_at_symbol
https://currently5541.weebly.com/,phishing,33,2,3,2,0,2,4,0,0,0,0,1,0
https://gieminzilogin.webflow.io/,phishing,33,2,3,2,1,2,0,0,0,0,0,1,0
https://geeuminulgoin.webflow.io/,phishing,33,2,3,2,0,2,0,0,0,0,0,1,0
https://gze-minililogin.webflow.io/,phishing,35,2,3,2,1,3,0,0,0,0,0,1,0
https://zeemaniinlogin.webflow.io/,phishing,34,2,3,2,1,2,0,0,0,0,0,1,0
https://amazon-gilt-pi.vercel.app/,phishing,34,2,3,2,0,4,0,0,0,0,0,1,0
https://graanimilogina.webflow.io/,phishing,34,2,3,2,1,2,0,0,0,0,0,1,0
https://gimeneieloginn.webflow.io/,phishing,34,2,3,2,1,2,0,0,0,0,0,1,0
https://gimminiloggincomm.webflow.io/,phishing,37,2,3,2,0,2,0,0,0,0,0,1,0
https://geyinminilginuslogen.webflow.io/,phishing,40,2,3,2,0,2,0,0,0,0,0,1,0
http://nodeissuesfix.com/,phishing,25,1,3,1,0,1,0,0,0,0,0,0,0
https://gezimnilgeni.webflow.io/,phishing,32,2,3,2,0,2,0,0,0,0,0,1,0
https://exod-us-en-com.webflow.io/,phishing,34,2,3,2,0,5,0,0,0,0,0,1,0
https://contentblockgrowthstrategy.vercel.app/3ae&25&93cf6=5a&1eGK9d0xe13da4b=D400e,phishing,83,2,3,2,0,4,16,0,0,0,0,1,0
http://3650977.cc/,phishing,18,1,3,1,0,1,7,0,0,0,0,0,0
https://garmillgebn.webflow.io/,phishing,31,2,3,2,0,2,0,0,0,0,0,1,0
https://gemaiinilogionn.webflow.io/,phishing,35,2,3,2,0,2,0,0,0,0,0,1,0
https://gameiunilogin.webflow.io/,phishing,33,2,3,2,1,2,0,0,0,0,0,1,0
https://gamenylogii.webflow.io/,phishing,31,2,3,2,0,2,0,0,0,0,0,1,0
https://ee-service-portal.web.app/,phishing,34,2,3,2,0,4,0,0,0,0,0,1,0
https://signinjunomails.weeblysite.com/,phishing,39,2,3,2,0,2,0,0,0,0,0,1,0
https://walletrectify.pages.dev/,phishing,32,2,3,2,0,2,0,0,0,0,0,1,0
